protNames uEMDscore qVal
MMGT1 0.0307070109145165 1
MMP1 0.0384631290442906 1
MMP10 0.0319914532686787 1
MMP11 0.016243654822335 1
MMP12 0.0209204359319505 1
MMP13 0.0827338187833476 1
MMP14 0.0144297043512106 1
MMP15 0.05412902807285 1
MMP16 0.171241546520491 1
MMP17 0.00347869804252283 1
MMP19 0.037813609899288 1
MMP2 0.0440878350983604 1
MMP20 0 1
MMP21 0.0134144759248147 1
MMP23B 0 1
MMP24 0.0997425439094403 1
MMP25 0 1
MMP26 0.0179084023937335 1
MMP27 0 1
MMP28 0.0365482233502538 1
MMP3 0.0213197969543147 1
MMP7 0 1
MMP8 0.00452757820988955 1
MMP9 0.00307933702015861 1
MMRN1 0.0615003811161026 1
MMRN2 0.00406091370558376 1
MMS19 0.00812182741116751 1
MMS22L 0.012798608520783 1
MN1 0.096648610953439 1
MNAT1 0.0879255120740825 1
MND1 0.0584838877086003 1
MNDA 0.0580743906196786 1
MNF1 0 1
MNS1 0.0602832422438819 1
MNT 0.0275457744765735 1
MNX1 0.0253807106598985 1
MOAP1 0.126706102722953 1
MOB1A 0.0109846580496586 1
MOB1B 0.0909229496764568 1
MOB2 0 1
MOB3A 0 1
MOB3B 0 1
MOB3C 0.00203045685279188 1
MOB4 0.172660595838537 1
MOBP 0.100507614213198 1
MOCOS 0 1
MOCS1 0.0130487666434213 1
MOCS2 0 1
MOCS3 0.0385640842672029 1
MOG 0.00347869804252283 1
MOGAT1 0 1
MOGAT2 0 1
MOGAT3 0.0510788829243769 1
MOGS 0.0050761421319797 1
MOK 0.00304568527918782 1
MON1A 0.0244327857154441 1
MON1B 0.0926886524707676 1
MON2 0.0503620602974327 1
MORC1 0.0137655892703654 1
MORC2 0.137575209613856 1
MORC3 0.0504966672613159 1
MORC4 0 1
MORF4L1 0.0687034754545012 1
MORF4L2 0.0312454387700492 1
MORN1 0.130737824556851 1
MORN2 0 1
MORN3 0.113922090138013 1
MORN4 0.0280270349167221 1
MORN5 0.019423947065406 1
MOS 0.0720812182741117 1
MOSPD1 0 1
MOSPD2 0 1
MOSPD3 0 1
MOV10 0.171390749420217 1
MOV10L1 0 1
MOXD1 0.0550242454712055 1
MPC1 0.0506458701610418 1
MPC1L 0 1
MPC2 0.0284263959390863 1
MPDU1 0 1
MPDZ 0.027064514036425 1
MPEG1 0.0235667601887741 1
MPG 0.106084072590454 1
MPHOSPH10 0.00406091370558376 1
MPHOSPH6 0.00406091370558376 1
MPHOSPH8 0.0690209370590811 1
MPHOSPH9 0.0721339258202105 1
MPI 0.0839319018504403 1
MPL 0.0182741116751269 1
MPLKIP 0.0250486531194759 1
MPND 0.0365482233502538 1
MPO 0.0726970856781434 1
MPP1 0.0761745673926793 1
MPP2 0 1
MPP3 0.0696514003989556 1
MPP4 0.0113840190720228 1
MPP5 0.0714698107393653 1
MPP6 0.0294416243654822 1
MPP7 0.0237013671526573 1
MPPE1 0.0101859360049302 1
MPPED1 0 1
MPPED2 0.094166896417509 1
MPRIP 0.0182741116751269 1
MPST 0.0212378975365304 1
MPV17 0.0388624900666548 1
MPV17L 0.0680280079791118 1
MPV17L2 0 1
MPZ 0 1
MPZL1 0.0569873988420557 1
MPZL2 0 1
MPZL3 0 1
MR1 0.050967791634907 1
MRAP 0.0205210749095863 1
MRAP2 0.058084526686236 1
MRAS 0.0436548223350254 1
MRC1 0.0239661212111383 1
MRC2 0.0282435412983896 1
MRE11A 0.0570692982598401 1
MREG 0 1
MRFAP1 0.118130990415335 1
MRFAP1L1 0.0248321467378084 1
MRGPRD 0.0672888860057411 1
MRGPRE 0.00203045685279188 1
MRGPRF 0.0169941291902499 1
MRGPRG 0.00609137055837564 1
MRGPRX1 0.10403901980182 1
MRGPRX2 0.00935356221923096 1
MRGPRX3 0.000433012763335008 1
MRGPRX4 0 1
MRI1 0.0368320332138629 1
MRM1 0.017258883248731 1
MRO 0 1
MRP63 0 1
MRPL1 0.0182741116751269 1
MRPL10 0 1
MRPL11 0.0246492920971116 1
MRPL12 0 1
MRPL13 0.0518439532281345 1
MRPL14 0.0138138369471789 1
MRPL15 0.0412777120059681 1
MRPL16 0 1
MRPL17 0 1
MRPL18 0.0352009373834352 1
MRPL19 0.0164601612040025 1
MRPL2 0.12712005968116 1
MRPL20 0.0883248730964467 1
MRPL21 0.0184906180567944 1
MRPL22 0 1
MRPL23 0 1
MRPL24 0 1
MRPL27 0 1
MRPL28 0.0142468497105139 1
MRPL3 0.0448719612072461 1
MRPL30 0.0157141467053729 1
MRPL32 0.0508960282836802 1
MRPL33 0 1
MRPL34 0 1
MRPL35 0.0121827411167513 1
MRPL36 0 1
MRPL37 0 1
MRPL38 0.0318231945638248 1
MRPL39 0 1
MRPL4 0.0195058464831903 1
MRPL40 0.0050761421319797 1
MRPL41 0 1
MRPL42 0 1
MRPL43 0 1
MRPL44 0 1
MRPL45 0.0162773065633058 1
MRPL46 0.0338199996756459 1
MRPL47 0.00203045685279188 1
MRPL48 0.0408256434375051 1
MRPL49 0.0284263959390863 1
MRPL50 0.033502538071066 1
MRPL51 0.0394110539887449 1
MRPL52 0.0052926485136472 1
MRPL53 0.0207375812912538 1
MRPL54 0 1
MRPL55 0.00449392646891877 1
MRPL9 0.0188899790791586 1
MRPS10 0.0134144759248147 1
MRPS11 0.00609137055837564 1
MRPS12 0.0725332868425748 1
MRPS14 0.0441887903212728 1
MRPS15 0.0182741116751269 1
MRPS16 0 1
MRPS17 0 1
MRPS18A 0 1
MRPS18B 0.0350180827427385 1
MRPS18C 0.0263959390862944 1
MRPS2 0.00902150467880832 1
MRPS21 0.047167172118519 1
MRPS22 0.0882137818069769 1
MRPS23 0.0244327857154441 1
MRPS24 0 1
MRPS25 0.0294416243654822 1
MRPS26 0.0514445922057703 1
MRPS27 0.0077224663888033 1
MRPS28 0 1
MRPS30 0 1
MRPS31 0.0504293637793743 1
MRPS33 0.0203045685279188 1
MRPS34 0 1
MRPS35 0.0225369358265354 1
MRPS36 0 1
MRPS5 0 1
MRPS6 0 1
MRPS7 0.0154449327776066 1
MRPS9 0.0244327857154441 1
MRRF 0 1
MRS2 0.0596337230988793 1
MRTO4 0.0250486531194759 1
MRVI1 0.00391171080585783 1
MS4A1 0.0294416243654822 1
MS4A10 0.0395939086294416 1
MS4A12 0.00387805906488704 1
MS4A13 0 1
MS4A14 0.00812182741116751 1
MS4A15 0.00366155268321954 1
MS4A18 0 1
MS4A2 0.00590851591767892 1
MS4A3 0.0107681516679911 1
MS4A4A 0.0136309823064822 1
MS4A4E 0 1
MS4A5 0 1
MS4A6A 0.00812182741116751 1
MS4A6E 0 1
MS4A7 0.00609137055837564 1
MS4A8B 0 1
MSANTD1 0 1
MSANTD2 0.0432554613126612 1
MSANTD3-TMEFF1 0 1
MSANTD3 0.056804544201359 1
MSANTD4 0.0103687906456269 1
MSC 0.0284263959390863 1
MSGN1 0 1
MSH2 0.145817048053064 1
MSH3 0 1
MSH4 0.0234175572890482 1
MSH5 0.0320397009454923 1
MSH6 0.116938583545515 1
MSI1 0.0886759864419974 1
MSI2 0.0432554613126612 1
MSL1 0 1
MSL2 0.0722977246557792 1
MSL3 0.0734564797846289 1
MSLN 0.00406091370558376 1
MSMB 0 1
MSMO1 0.0199052075055546 1
MSMP 0.0199052075055546 1
MSN 0.549215873891115 1
MSR1 0.0079389727704708 1
MSRA 0.0254480141418401 1
MSRB1 0 1
MSRB2 0 1
MSRB3 0.0284263959390863 1
MSS51 0.00304568527918782 1
MST1 0 1
MST1R 0.00366155268321954 1
MST4 0 1
MSTN 0.0195058464831903 1
MSTO1 0.0111675126903553 1
MSX1 0.0321552521042474 1
MSX2 0.0243654822335025 1
MT1A 0 1
MT1B 0 1
MT1E 0 1
MT1F 0 1
MT1G 0 1
MT1H 0 1
MT1M 0.0077224663888033 1
MT1X 0 1
MT2A 0.0294416243654822 1
MT3 0 1
MT4 0 1
MTA1 0 1
MTA2 0.0588832487309645 1
MTA3 0.123694069184736 1
MTAP 0 1
MTBP 0.0567125087170174 1
MTCH1 0.0791395695820697 1
MTCH2 0.0131979695431472 1
MTCP1 0.0172925349897018 1
MTDH 0.0169604774492791 1
MTERF 0 1
MTERFD1 0 1
MTERFD2 0 1
MTERFD3 0 1
MTF1 0.167796500218939 1
MTF2 0.0150455717552424 1
MTFMT 0 1
MTFP1 0.0294416243654822 1
MTFR1 0.114937318564409 1
MTG1 0 1
MTHFD1 0.0204245795559592 1
MTHFD1L 0.176071990399118 1
MTHFD2 0.0534750490585622 1
MTHFD2L 0 1
MTHFR 0.0223350253807107 1
MTHFS 0.0365482233502538 1
MTHFSD 0.00101522842639594 1
MTIF2 0.0113840190720228 1
MTIF3 0 1
MTL5 0.0294416243654822 1
MTM1 0.72770065357357 0.451612903225806
MTMR1 0 1
MTMR10 0.0101522842639594 1
MTMR11 0.0360187152332917 1
MTMR12 0.0991120805695659 1
MTMR14 0.0895083602276966 1
MTMR2 0.00572566127698221 1
MTMR3 0.067173334846986 1
MTMR4 0.0221039230632004 1
MTMR6 0.0148290653735749 1
MTMR7 0.0101522842639594 1
MTMR8 0 1
MTMR9 0.0795243346685912 1
MTNR1A 0 1
MTNR1B 0.0150792234962132 1
MTO1 0.160992766902905 1
MTOR 0.563855597541396 1
MTPAP 0.024317234556689 1
MTPN 0.099492385786802 1
MTR 0.0463684500737906 1
MTRF1 0.0052926485136472 1
MTRF1L 0.00895420119686674 1
MTRNR2L1 0 1
MTRNR2L10 0 1
MTRNR2L2 0 1
MTRNR2L3 0 1
MTRNR2L4 0 1
MTRNR2L5 0 1
MTRNR2L6 0 1
MTRNR2L7 0 1
MTRNR2L8 0 1
MTRR 0.00812182741116751 1
MTSS1 0.081290037462902 1
MTSS1L 0.00735675710740987 1
MTTP 0.00735675710740987 1
MTUS1 0.00203045685279188 1
MTUS2 0.0201890173691637 1
MTX1 0 1
MTX2 0.0192893401015228 1
MTX3 0.017258883248731 1
MUC1 0.0366155268321954 1
MUC12 0 1
MUC13 0.0252651595011434 1
MUC15 0.0150792234962132 1
MUC16 0 1
MUC17 0 1
MUC19 0 1
MUC20 0.0026463242568236 1
MUC21 0 1
MUC22 0 1
MUC3A 0 1
MUC4 0 1
MUC5AC 0 1
MUC5B 0 1
MUC6 0 1
MUC7 0.00412821718752534 1
MUCL1 0 1
MUL1 0 1
MUM1 0.0320060492045215 1
MUM1L1 0.00409456544655454 1
MURC 0.0167776228085824 1
MUS81 0.00409456544655454 1
MUSK 0.0275794262175443 1
MUSTN1 0 1
MUT 0.00692374434407486 1
MUTYH 0.0173261867306726 1
MVD 0 1
MVK 0.0138138369471789 1
MVP 0.0211559981187461 1
MX1 0.0307743143964581 1
MX2 0.0190582377840126 1
MXD1 0.0286429023207538 1
MXD3 0.0192893401015228 1
MXD4 0.0284263959390863 1
MXI1 0 1
MXRA5 0 1
MXRA7 0 1
MXRA8 0 1
MYADM 0.04244214333209 1
MYADML2 0 1
MYB 0.115937951054962 1
MYBBP1A 0.00163109583042766 1
MYBL1 0.146010038760319 1
MYBL2 0.0195731499651319 1
MYBPC1 0.102605374547931 1
MYBPC2 0.0201217138872221 1
MYBPC3 0.113695447689788 1
MYBPH 0.0881128265840645 1
MYBPHL 0.00670723796240736 1
MYC 0.0783408475373413 1
MYCBP 0 1
MYCBP2 0.708021277630917 0.451612903225806
MYCBPAP 0.00590851591767892 1
MYCL1 0 1
MYCN 0.0544229740030165 1
MYCT1 0.0873096446700508 1
MYD88 0 1
MYEF2 0.00609137055837563 1
MYEOV 0 1
MYEOV2 0 1
MYF5 0.0726488380013298 1
MYF6 0.158659444381376 1
MYH1 0.271503462480336 1
MYH10 0.33047307049837 1
MYH11 0.13956187865912 1
MYH13 0.0251159566014174 1
MYH14 0.115523994096755 1
MYH15 0.047167172118519 1
MYH2 0.179588800051897 1
MYH3 0.0268289518496294 1
MYH4 0 1
MYH6 0.0405126417022105 1
MYH7 0.485996010444203 1
MYH7B 0.018124908775401 1
MYH8 0.138922495580675 1
MYH9 0.288607466632069 1
MYL1 0 1
MYL10 0 1
MYL12A 0.0566699372374759 1
MYL12B 0.196954314720812 1
MYL2 0 1
MYL3 0 1
MYL4 0.0263959390862944 1
MYL5 0.0172925349897018 1
MYL6 0.0575696145051167 1
MYL6B 0.0274111675126904 1
MYL7 0.0138138369471789 1
MYL9 0.029042263343118 1
MYLIP 0.0233502538071066 1
MYLK 0 1
MYLK2 0.124602666190947 1
MYLK3 0 1
MYLK4 0.0150455717552424 1
MYLPF 0.029042263343118 1
MYNN 0.15170204829633 1
MYO10 0.0190245860430418 1
MYO15A 0 1
MYO16 0.0334879421352232 1
MYO18A 0.0847306238951688 1
MYO18B 0 1
MYO19 0 1
MYO1A 0.0917788391365694 1
MYO1B 0.139552958920549 1
MYO1C 0.0052926485136472 1
MYO1D 0.0765268970662169 1
MYO1E 0.0949400755745123 1
MYO1F 0.0454878286112778 1
MYO1G 0.00326219166085532 1
MYO1H 0.0165274646859441 1
MYO3A 0 1
MYO3B 0.000100955222912374 1
MYO5A 0.0316885875999416 1
MYO5B 0.0301101993156128 1
MYO5C 0.0205210749095863 1
MYO6 0.244529767600266 1
MYO7A 0.00441202705113443 1
MYO7B 0.026030229804901 1
MYO9A 0.0363507727737143 1
MYO9B 0.00366155268321954 1
MYOC 0.0570547023239973 1
MYOCD 0.0299318045442014 1
MYOD1 0 1
MYOF 0.0605188044306774 1
MYOG 0 1
MYOM1 0.00710659898477157 1
MYOM2 0.0101859360049302 1
MYOM3 0 1
MYOT 0.0577188174048426 1
MYOZ1 0.0286429023207538 1
MYOZ2 0.0248321467378084 1
MYOZ3 0 1
MYPN 0 1
MYPOP 0 1
MYRIP 0.0527772822367461 1
MYSM1 0.00590851591767892 1
MYT1 0.132417168064092 1
MYT1L 0.413601790434797 1
MYZAP 0.0235521642529314 1
MZB1 0.0192893401015228 1
MZF1 0 1
MZT1 0 1
MZT2A 0 1
MZT2B 0 1
N4BP1 0.146010038760319 1
N4BP2 0.0148290653735749 1
N4BP2L1 0 1
N4BP2L2 0.0311400236778515 1
N4BP3 0.0109846580496586 1
N6AMT1 0 1
N6AMT2 0.0284263959390863 1
NAA10 0.197969543147208 1
NAA11 0.0839319018504403 1
NAA15 0.0950321110588541 1
NAA16 0.0587676975722094 1
NAA20 0.120743662931188 1
NAA25 0.0460217965975252 1
NAA30 0.0514445922057703 1
NAA35 0.035816804787467 1
NAA38 0 1
NAA40 0 1
NAA50 0.0445970710822078 1
NAA60 0.0396612121113832 1
NAAA 0 1
NAALAD2 0.0399450219749923 1
NAALADL1 0.0404116864792981 1
NAALADL2 0 1
NAB1 0.029042263343118 1
NAB2 0.0840811047501662 1
NABP1 0 1
NABP2 0.0421672532070517 1
NACA 0 1
NACA2 0.00409456544655454 1
NACAD 0 1
NACC1 0 1
NACC2 0 1
NADK 0.00609137055837564 1
NADKD1 0 1
NADSYN1 0 1
NAE1 0.0252842153062714 1
NAF1 0.0105852970272944 1
NAGA 0.0243654822335025 1
NAGK 0.0570692982598401 1
NAGLU 0.0394110539887449 1
NAGPA 0.00797262451144159 1
NAGS 0.0168595222263667 1
NAIF1 0.138138369471789 1
NAIP 0 1
NALCN 0.381095424984998 1
NAMPT 0.173464588637875 1
NANOG 0 1
NANOGNB 0.0276613256353287 1
NANOS1 0 1
NANOS2 0.029042263343118 1
NANOS3 0.0263959390862944 1
NANP 0.0142131979695431 1
NANS 0.0255153176237817 1
NAP1L1 0.0644337587778338 1
NAP1L2 0.00109145164690816 1
NAP1L3 0 1
NAP1L4 0.0134144759248147 1
NAP1L5 0.0249813496375343 1
NAPA 0.151138888438397 1
NAPB 0 1
NAPEPLD 0.0050761421319797 1
NAPG 0 1
NAPRT1 0 1
NAPSA 0.00406091370558376 1
NARF 0.062732115924166 1
NARFL 0.00927166280144662 1
NARG2 0 1
NARR 0 1
NARS 0.0568527918781726 1
NARS2 0.030490504532849 1
NASP 0.0654939913397447 1
NAT1 0.00224696323445938 1
NAT10 0.0495823940578323 1
NAT14 0 1
NAT16 0 1
NAT2 0.00203045685279188 1
NAT6 0 1
NAT8 0.00569200953601142 1
NAT8B 0 1
NAT8L 0.0286429023207538 1
NAT9 0.0684869690728337 1
NAV1 0.194186763107961 1
NAV2 0.00812182741116751 1
NAV3 0.126027391706265 1
NBAS 0.0217528097176497 1
NBEA 0.20185206208138 1
NBEAL1 0.0748958012357892 1
NBEAL2 0.0708012357892347 1
NBL1 0.0294416243654822 1
NBN 0.0470516209597639 1
NBPF10 0 1
NBPF11 0.102605374547931 1
NBPF12 0.189826227274939 1
NBPF14 0 1
NBPF15 0 1
NBPF16 0 1
NBPF24 0 1
NBPF3 0.00163109583042766 1
NBPF4 0.0195058464831903 1
NBPF6 0.00366155268321954 1
NBPF7 0 1
NBPF9 0 1
NBR1 0.0142805014514847 1
NCALD 0.0111675126903553 1
NCAM1 0.0419754788277842 1
NCAM2 0.0235667601887741 1
NCAN 0.106983749858095 1
NCAPD2 0.00710659898477157 1
NCAPD3 0.0861541330824995 1
NCAPG 0.0154449327776066 1
NCAPG2 0.00935356221923096 1
NCAPH 0.0327711195082791 1
NCAPH2 0.0626457566370964 1
NCBP1 0.0850963331765622 1
NCBP2 0.057723277274128 1
NCCRP1 0.0294416243654822 1
NCDN 0.118367768930118 1
NCEH1 0.0152284263959391 1
NCF1 0.0306105155608894 1
NCF2 0.0152284263959391 1
NCF4 0.0146462107328782 1
NCK1 0 1
NCK2 0.0584838877086003 1
NCKAP1 0.705374547931431 0.451612903225806
NCKAP1L 0.22544801414184 1
NCKAP5 0.00898785293783753 1
NCKAP5L 0.00957006860089846 1
NCKIPSD 0.129766383937984 1
NCL 0.235470151311202 1
NCLN 0 1
NCMAP 0.0184906180567944 1
NCOA1 0.134014612153549 1
NCOA2 0.125257861533222 1
NCOA3 0.165650492207392 1
NCOA4 0 1
NCOA5 0.182158901088208 1
NCOA6 0.298351470135093 1
NCOA7 0.0323044550039733 1
NCOR1 0.999273041306499 0
NCOR2 0.0130151149024505 1
NCR1 0.0548223350253807 1
NCR2 0.00427742008725126 1
NCR3 0 1
NCR3LG1 0.00652438332171065 1
NCS1 0.044996432104572 1
NCSTN 0.124593746452377 1
NDC80 0.0553080553348146 1
NDE1 0.0538407583399556 1
NDEL1 0 1
NDFIP1 0 1
NDFIP2 0.0534077455766206 1
NDN 0.0588832487309645 1
NDNF 0.133365093008547 1
NDNL2 0 1
NDOR1 0.00692374434407486 1
NDP 0.00101522842639594 1
NDRG1 0.0816849386159809 1
NDRG2 0.0522433142504987 1
NDRG3 0.070883135207019 1
NDRG4 0.0700507614213198 1
NDST1 0.0947000535184314 1
NDST2 0.0504630155203451 1
NDST3 0.185204586367396 1
NDST4 0.0388961418076256 1
NDUFA1 0.0544497332187283 1
NDUFA10 0.0178747506527627 1
NDUFA11 0.00732310536643908 1
NDUFA12 0 1
NDUFA13 0 1
NDUFA2 0.0294416243654822 1
NDUFA3 0 1
NDUFA4 0 1
NDUFA4L2 0.0559721704156598 1
NDUFA5 0.0445970710822078 1
NDUFA6 0.00812182741116751 1
NDUFA7 0.0192893401015228 1
NDUFA8 0.0286429023207538 1
NDUFA9 0.0821179513793159 1
NDUFAB1 0.0953159209224632 1
NDUFAF1 0.00895420119686674 1
NDUFAF2 0 1
NDUFAF3 0.0286429023207538 1
NDUFAF4 0.0258473751642043 1
NDUFAF5 0.0875261510517183 1
NDUFAF6 0.0284263959390863 1
NDUFAF7 0.0365482233502538 1
NDUFB1 0 1
NDUFB10 0.0514445922057703 1
NDUFB11 0 1
NDUFB2 0 1
NDUFB3 0.0294416243654822 1
NDUFB4 0.0280270349167221 1
NDUFB5 0.0325546131266116 1
NDUFB6 0.0991603282463794 1
NDUFB7 0 1
NDUFB8 0.0222194742219555 1
NDUFB9 0.0197750604109567 1
NDUFC1 0 1
NDUFC2-KCTD14 0 1
NDUFC2 0.0142805014514847 1
NDUFS1 0 1
NDUFS2 0.083248730964467 1
NDUFS3 0.0835325408280761 1
NDUFS4 0 1
NDUFS5 0.0829166734240444 1
NDUFS6 0 1
NDUFS7 0 1
NDUFS8 0.058084526686236 1
NDUFV1 0.112574804171194 1
NDUFV2 0.0213534486952855 1
NDUFV3 0.00203045685279188 1
NEB 0 1
NEBL 0.0327228718314656 1
NECAB1 0.1825773179157 1
NECAB2 0 1
NECAB3 0 1
NECAP1 0.0640266943448858 1
NECAP2 0.0496306417346459 1
NEDD1 0.0734475600460583 1
NEDD4 0.0130151149024505 1
NEDD4L 0.265763205267511 1
NEDD8-MDP1 0 1
NEDD8 0.0731345583107637 1
NEDD9 0.2892760415822 1
NEFH 0.0104024423865977 1
NEFL 0.0934346669693972 1
NEFM 0.030490504532849 1
NEGR1 0.0412777120059681 1
NEIL1 0.120965845510128 1
NEIL2 0 1
NEIL3 0 1
NEK1 0.0163300141094046 1
NEK10 0.141602471578469 1
NEK11 0.0252988112421142 1
NEK2 0.0148290653735749 1
NEK3 0.0504630155203451 1
NEK4 0.0207083894195683 1
NEK5 0.14313707205527 1
NEK6 0.0652584291529492 1
NEK7 0 1
NEK8 0.259850229480547 1
NEK9 0.0338199996756459 1
NELF 0 1
NELL1 0.0383475778855354 1
NELL2 0.0620298892330647 1
NEMF 0.0262467361865685 1
NENF 0 1
NEO1 0.125209613856408 1
NES 0.00873769481519924 1
NET1 0.0593162614942995 1
NETO1 0.0340028543163426 1
NETO2 0.0345514182384327 1
NEU1 0.017258883248731 1
NEU2 0.00812182741116751 1
NEU3 0.0365482233502538 1
NEU4 0.0142468497105139 1
NEURL 0 1
NEURL1B 0 1
NEURL4 0.0403443829973565 1
NEUROD1 0.0219693160993172 1
NEUROD2 0.0131979695431472 1
NEUROD4 0.0216372585588946 1
NEUROD6 0.276614067238611 1
NEUROG1 0.0174753896303985 1
NEUROG2 0.0212378975365304 1
NEUROG3 0.0150792234962132 1
NEXN 0.0783071957963705 1
NF1 0.59693971878497 1
NF2 0.0576851656638718 1
NFAM1 0 1
NFASC 0.0669276365936329 1
NFAT5 0.159559121649016 1
NFATC1 0.0195394982241611 1
NFATC2 0.135116199867015 1
NFATC2IP 0.0182741116751269 1
NFATC3 0.0735339193331279 1
NFATC4 0.0260638815458718 1
NFE2 0.109461815410065 1
NFE2L1 0.194808306709265 1
NFE2L2 0.0726970856781434 1
NFE2L3 0.120257942621755 1
NFE4 0 1
NFIA 0.0558712151927474 1
NFIB 0.0544902774849581 1
NFIC 0.0406091370558376 1
NFIL3 0.0584019882908159 1
NFIX 0.0680920679197549 1
NFKB1 0.184525875350708 1
NFKB2 0.146327500364898 1
NFKBIA 0.029042263343118 1
NFKBIB 0.0192893401015228 1
NFKBID 0 1
NFKBIE 0.00163109583042766 1
NFKBIL1 0 1
NFKBIZ 0.135126335933572 1
NFRKB 0.126508652146414 1
NFS1 0.0294416243654822 1
NFU1 0.0147135142148197 1
NFX1 0.152043025575323 1
NFXL1 0.00630787694004314 1
NFYA 0.0558375634517767 1
NFYB 0.0296581307471497 1
NFYC 0.13538865733608 1
NGB 0 1
NGDN 0 1
NGEF 0.0243654822335025 1
NGF 0.0165801722320429 1
NGFR 0.0365482233502538 1
NGFRAP1 0.267476200515723 1
NGLY1 0.0182741116751269 1
NGRN 0.0182741116751269 1
NHEJ1 0 1
NHLH1 0.0294416243654822 1
NHLH2 0 1
NHLRC1 0.0615149770519453 1
NHLRC2 0.0517665136796354 1
NHLRC3 0 1
NHLRC4 0 1
NHP2 0 1
NHP2L1 0.197969543147208 1
NHS 0 1
NHSL1 0.0381647232448387 1
NHSL2 0 1
NICN1 0.0286429023207538 1
NID1 0.0146462107328782 1
NID2 0 1
NIF3L1 0.00913705583756345 1
NIM1 0 1
NIN 0.0107681516679911 1
NINJ1 0 1
NINJ2 0.0174753896303985 1
NINL 0.0398631225572079 1
NIP7 0.0544566257439873 1
NIPA1 0.0566699372374759 1
NIPA2 0.029042263343118 1
NIPAL1 0.0252988112421141 1
NIPAL2 0.0688526783542271 1
NIPAL3 0.0457043349929453 1
NIPAL4 0.0227680381440457 1
NIPBL 0.318819837498581 1
NIPSNAP1 0 1
NIPSNAP3A 0.0050761421319797 1
NIPSNAP3B 0 1
NISCH 0.00203045685279188 1
NIT1 0.00753961174810658 1
NIT2 0.0523925171502246 1
NKAIN1 0 1
NKAIN2 0.124873907332025 1
NKAIN3 0.00812182741116751 1
NKAIN4 0 1
NKAP 0.0636743646713482 1
NKAPL 0.00406091370558376 1
NKD1 0.0536915554402297 1
NKD2 0.000649519145002515 1
NKG7 0 1
NKIRAS1 0.029042263343118 1
NKIRAS2 0.0272619646129644 1
NKPD1 0.00812182741116751 1
NKRF 0.0784888341090803 1
NKTR 0.0260975332868426 1
NKX1-2 0 1
NKX2-1 0 1
NKX2-2 0.00304568527918782 1
NKX2-3 0 1
NKX2-4 0 1
NKX2-5 0 1
NKX2-6 0.0404789899612397 1
NKX2-8 0 1
NKX3-1 0.0363990204505279 1
NKX3-2 0.0208385365141662 1
NKX6-1 0 1
NKX6-2 0 1
NKX6-3 0 1
NLE1 0.00101522842639594 1
NLGN1 0.172805338868977 1
NLGN2 0.161373072120141 1
NLGN3 0.198164561067774 1
NLGN4X 0 1
NLGN4Y 0.100507614213198 1
NLK 0.0588832487309645 1
NLN 0.0426923014547283 1
NLRC3 0.00304568527918782 1
NLRC4 0.268077471983912 1
NLRC5 0 1
NLRP1 0 1
NLRP10 0.0167776228085824 1
NLRP11 0.0154449327776066 1
NLRP12 0.0522433142504987 1
NLRP13 0.0159115972819124 1
NLRP14 0.00203045685279188 1
NLRP2 0.0232874101944503 1
NLRP3 0.24178248812053 1
NLRP4 0.0242016833979339 1
NLRP5 0 1
NLRP6 0 1
NLRP7 0.0157960461231573 1
NLRP8 0 1
NLRP9 0.0954651238221891 1
NLRX1 0.00224696323445938 1
NMB 0 1
NMBR 0.0657441494623831 1
NMD3 0 1
NME1-NME2 0 1
NME1 0.0263959390862944 1
NME2 0.0142131979695431 1
NME3 0 1
NME4 0 1
NME5 0.0259965780639302 1
NME6 0.058084526686236 1
NME7 0.137339647427061 1
NME8 0.00406091370558376 1
NME9 0.0203045685279188 1
NMI 0.0121008416989669 1
NMNAT1 0.0800874945265241 1
NMNAT2 0.033502538071066 1
NMNAT3 0 1
NMRAL1 0.0152284263959391 1
NMRK1 0.0252315077601726 1
NMRK2 0.0547067838666256 1
NMS 0.0321552521042474 1
NMT1 0.151129563257165 1
NMT2 0.0964467005076142 1
NMU 0.00326219166085532 1
NMUR1 0.0474173302411573 1
NMUR2 0 1
NNAT 0 1
NNMT 0 1
NNT 0.0191737889427677 1
NOA1 0.0245000891973857 1
NOB1 0.0108018034089619 1
NOBOX 0.00369520442419033 1
NOC2L 0.0101522842639594 1
NOC3L 0.00917070757853424 1
NOC4L 0.0182741116751269 1
NOD1 0.0544420298081445 1
NOD2 0.0284936994210279 1
NODAL 0.0205210749095863 1
NOG 0 1
NOL10 0.0823008060200126 1
NOL11 0.0686215760367169 1
NOL12 0.0823389176302688 1
NOL3 0 1
NOL4 0.0420573782455685 1
NOL6 0.0991603282463794 1
NOL7 0.0220366195812588 1
NOL8 0.00474408459155706 1
NOL9 0 1
NOLC1 0.0183077634160977 1
NOM1 0 1
NOMO1 0.0798945038192698 1
NOMO2 0.0632997356513842 1
NOMO3 0.0050761421319797 1
NONO 0.0298016574496035 1
NOP10 0.0284263959390863 1
NOP14 0.0026799759977944 1
NOP16 0.0101522842639594 1
NOP2 0.0712533043576978 1
NOP56 0.00246346961612689 1
NOP58 0.113922090138013 1
NOP9 0.00609137055837564 1
NOS1 0.147799257229043 1
NOS1AP 0.128135288107556 1
NOS2 0.113012276803814 1
NOS3 0.0361825140688604 1
NOSIP 0.029042263343118 1
